frame_id,c1_rater1,c1_rater2,c1_rater3,c2_rater1,c2_rater2,c2_rater3,c3_rater1,c3_rater2,c3_rater3,dir_name
750,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
900,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1050,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1200,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1350,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1500,0,0,0,0,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1650,1,1,0,1,1,0,1,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1800,1,1,0,1,1,0,1,1,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
1950,1,1,0,1,1,0,1,1,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
2100,1,1,0,1,1,0,1,1,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
2250,1,1,0,1,1,0,1,1,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
2400,1,1,0,1,1,0,1,1,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
2550,0,1,0,1,0,0,0,0,0,42c6fdfa-e032-4b85-adb5-cedfd633de68
0,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
150,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
300,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
450,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
600,1,0,1,0,0,1,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
750,1,0,1,1,0,1,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
900,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1050,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1200,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1350,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1500,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1650,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1800,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
1950,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
2100,0,0,0,0,0,0,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
2250,1,0,1,0,0,1,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
2400,1,0,1,0,0,1,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
2550,1,0,1,1,1,1,0,0,0,1740583a-282b-4dfe-956c-8e0f9f55a2d7
0,0,0,0,0,0,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
150,0,0,0,0,1,0,0,1,0,efd9654f-282f-49f6-a907-ad4fb584d759
300,1,1,1,1,1,0,0,1,0,efd9654f-282f-49f6-a907-ad4fb584d759
450,1,0,0,1,0,0,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
600,1,0,0,1,0,0,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
750,1,0,0,1,0,0,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
900,1,0,0,1,1,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
1050,0,0,0,1,1,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
1200,0,0,0,1,1,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
1350,0,0,0,0,0,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
1500,0,0,0,0,0,0,1,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
1650,0,0,0,0,1,0,1,1,0,efd9654f-282f-49f6-a907-ad4fb584d759
1800,0,0,0,0,1,0,1,1,0,efd9654f-282f-49f6-a907-ad4fb584d759
1950,0,0,0,0,1,0,1,1,0,efd9654f-282f-49f6-a907-ad4fb584d759
2100,0,0,0,0,0,0,0,0,0,efd9654f-282f-49f6-a907-ad4fb584d759
2250,0,0,0,0,1,1,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
2400,0,0,0,0,1,1,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
2550,1,0,0,1,0,0,0,1,1,efd9654f-282f-49f6-a907-ad4fb584d759
0,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
150,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
300,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
450,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
600,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
750,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
900,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1050,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1200,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1350,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1500,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1650,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1800,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
1950,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
2100,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
2250,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
2400,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
2550,0,0,0,0,0,0,0,0,0,cbda1476-d7d2-43ce-a333-51be7d181fe1
0,0,0,0,0,0,0,0,0,0,701a8013-862c-4f04-992b-e8b703c6e542
150,0,0,0,0,0,0,1,0,0,701a8013-862c-4f04-992b-e8b703c6e542
300,0,0,0,0,0,0,1,0,0,701a8013-862c-4f04-992b-e8b703c6e542
450,0,0,0,0,0,0,0,0,0,701a8013-862c-4f04-992b-e8b703c6e542
600,0,0,0,0,0,0,1,0,0,701a8013-862c-4f04-992b-e8b703c6e542
750,0,0,0,0,0,0,1,0,0,701a8013-862c-4f04-992b-e8b703c6e542
900,0,0,0,0,0,1,1,0,1,701a8013-862c-4f04-992b-e8b703c6e542
1050,0,0,0,0,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
1200,0,0,0,0,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
1350,0,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
1500,1,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
1650,1,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
1800,0,0,0,0,0,0,0,0,0,701a8013-862c-4f04-992b-e8b703c6e542
1950,0,0,0,0,0,0,0,0,0,701a8013-862c-4f04-992b-e8b703c6e542
2100,0,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
2250,0,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
2400,0,0,0,1,1,1,1,1,1,701a8013-862c-4f04-992b-e8b703c6e542
2550,0,0,0,1,0,1,0,0,1,701a8013-862c-4f04-992b-e8b703c6e542
0,0,0,0,0,0,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
150,0,0,0,0,0,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
300,0,0,0,0,1,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
450,0,0,0,0,0,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
600,0,0,0,0,0,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
750,1,1,0,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
900,1,1,0,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1050,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1200,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1350,1,1,1,1,1,1,0,1,1,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1500,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1650,0,0,0,0,0,0,0,0,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1800,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
1950,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
2100,1,1,1,1,1,1,0,1,0,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
2250,1,1,1,1,1,1,0,1,1,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
2400,1,1,1,1,1,1,0,1,1,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
2550,1,1,0,0,1,1,0,1,1,7582a5d9-fd96-44a5-9aa2-d602c7492ec1
0,0,0,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
150,0,0,0,0,0,1,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
300,0,0,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
450,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
600,0,0,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
750,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
900,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1050,0,0,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1200,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1350,0,0,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1500,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1650,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1800,0,1,0,0,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
1950,1,1,0,1,0,1,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
2100,0,0,0,1,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
2250,0,0,0,1,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
2400,0,1,1,1,0,1,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
2550,0,0,0,1,0,0,0,0,0,12d4599d-2255-4da3-a27f-f5acdb68675d
0,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
150,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
300,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
450,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
600,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
750,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
900,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1050,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1200,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1350,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1500,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1650,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1800,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
1950,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
2100,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
2250,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
2400,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
2550,0,0,0,0,0,0,0,0,0,f75bf5b5-9705-4198-912e-75facae8ec26
0,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
150,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
300,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
450,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
600,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
750,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
900,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1050,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1200,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1350,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1500,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1650,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1800,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
1950,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
2100,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
2250,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
2400,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
2550,0,0,0,0,0,0,0,0,0,4e105d98-ccc7-4f10-8142-1dbba0d5ec55
0,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
150,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
300,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
450,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
600,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
750,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
900,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1050,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1200,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1350,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1500,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1650,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1800,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
1950,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
2100,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
2250,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
2400,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
2550,0,0,0,0,0,0,0,0,0,f598ad83-a349-4e32-9026-74c67907730f
0,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
150,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
300,0,0,0,0,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
450,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
600,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
750,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
900,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
1050,0,0,0,0,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
1200,0,0,0,0,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
1350,0,0,0,0,1,1,1,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
1500,1,0,0,1,1,1,0,0,1,efa645c6-b79d-44bd-b4ae-946eb942ad25
1650,1,0,0,1,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
1800,1,0,0,1,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
1950,0,0,0,0,0,0,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
2100,0,0,0,1,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
2250,0,0,0,1,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
2400,0,0,0,0,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
2550,0,0,0,1,1,1,0,0,0,efa645c6-b79d-44bd-b4ae-946eb942ad25
0,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
150,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
300,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
450,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
600,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
750,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
900,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1050,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1200,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1350,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1500,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1650,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1800,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
1950,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
2100,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
2250,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
2400,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
2550,0,0,0,0,0,0,0,0,0,a46b82c2-689e-486f-aca3-fdd0a17fd9f6
0,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
150,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
300,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
450,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
600,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
750,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
900,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1050,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1200,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1350,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1500,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1650,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1800,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
1950,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
2100,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
2250,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
2400,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
2550,0,0,0,0,0,0,0,0,0,46c8a7c1-77bf-4201-8d2b-afb900cdd9e7
0,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
150,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
300,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
450,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
600,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
750,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
900,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1050,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1200,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1350,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1500,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1650,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1800,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
1950,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
2100,0,0,0,0,1,1,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
2250,0,0,0,0,1,1,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
2400,0,0,0,0,1,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
2550,0,0,0,0,0,0,0,0,0,a88904da-bdc5-4e99-94b4-19099474d0d3
0,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
150,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
300,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
450,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
600,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
750,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
900,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1050,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1200,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1350,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1500,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1650,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1800,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
1950,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
2100,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
2250,0,0,0,0,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
2400,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
2550,0,0,0,1,0,0,0,0,0,ed8d0ab6-9125-43cb-bcba-66f3618386b9
0,0,0,0,0,0,0,0,0,0,b1891807-5677-48a2-9e0c-070a22938db8
150,0,0,0,0,1,0,1,1,0,b1891807-5677-48a2-9e0c-070a22938db8
300,0,0,0,0,1,0,0,0,0,b1891807-5677-48a2-9e0c-070a22938db8
450,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
600,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
750,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
900,0,0,0,1,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1050,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1200,0,0,0,1,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1350,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1500,0,0,0,0,0,0,0,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1650,0,0,0,1,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1800,0,0,0,0,1,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
1950,0,0,0,0,0,0,0,0,0,b1891807-5677-48a2-9e0c-070a22938db8
2100,0,0,0,0,0,0,0,0,0,b1891807-5677-48a2-9e0c-070a22938db8
2250,0,0,0,0,0,0,1,0,0,b1891807-5677-48a2-9e0c-070a22938db8
2400,0,0,0,1,1,0,1,1,0,b1891807-5677-48a2-9e0c-070a22938db8
2550,0,0,0,1,1,0,1,1,0,b1891807-5677-48a2-9e0c-070a22938db8
0,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
150,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
300,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
450,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
600,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
750,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
900,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
1050,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
1200,0,1,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
1350,0,0,0,0,0,0,0,0,0,216ca2c0-f08c-4fe8-a7df-92f6873ae3ab
